기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-03-25 ~ 2015-03-31 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-03-25,,,,,,2015-03-26,,,,,,2015-03-27,,,,,,2015-03-28,,,,,,2015-03-29,,,,,,2015-03-30,,,,,,2015-03-31,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,스물,2015-03-25,한국,한국,"(주)영화나무,(주)아이에이치큐",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"코미디,드라마",이병헌,"김우빈,이준호,강하늘,정덕희,주창욱,권지훈,오하늬,오현경,이성두,정소민,안재홍,이유비,김의성,김종수,민지,황미영","981,625,100","1,138,434,600","151,161","169,662",786,"4,212","860,554,400","1,998,989,000","114,294","283,956",829,"4,500","1,268,802,316","3,267,791,316","160,114","444,070",831,"4,667","2,826,752,303","6,094,543,619","358,084","802,154",926,"5,165","2,652,125,100","8,746,668,719","334,969","1,137,123",910,"5,011","809,086,100","9,555,754,819","107,313","1,244,436",840,"4,572","805,211,100","10,360,965,919","107,402","1,351,838",857,"4,614","10,204,156,419","1,333,337"
2,위플래쉬,2015-03-12,미국,미국,,(주)쇼박스,15세이상관람가,드라마,다미엔 차젤레,"마일즈 텔러,J.K. 시몬스","298,968,400","7,549,259,716","46,453","952,776",457,"1,946","248,813,300","7,798,073,016","32,874","985,650",446,"1,966","403,378,534","8,201,451,550","49,274","1,034,924",452,"2,055","914,797,636","9,116,249,186","110,609","1,145,533",524,"2,247","759,178,300","9,875,427,486","92,795","1,238,328",511,"2,180","204,918,600","10,080,346,086","27,119","1,265,447",452,"2,018","210,312,600","10,290,658,686","28,172","1,293,619",457,"2,016","3,040,367,370","387,296"
3,킹스맨 : 시크릿 에이전트,2015-02-11,미국,"미국,영국",,이십세기폭스코리아(주),청소년관람불가,"액션,스릴러",매튜 본,"콜린 퍼스,태런 에저튼,사무엘 L. 잭슨,마이클 케인","263,653,700","44,839,863,395","39,764","5,452,244",406,"1,641","251,951,500","45,091,814,895","33,215","5,485,459",414,"1,683","375,470,800","45,467,285,695","45,433","5,530,892",431,"1,759","777,611,600","46,244,897,295","91,889","5,622,781",474,"1,819","645,218,100","46,890,115,395","76,404","5,699,185",470,"1,800","212,912,400","47,103,027,795","28,150","5,727,335",426,"1,760","215,346,400","47,318,374,195","28,633","5,755,968",429,"1,743","2,742,164,500","343,488"
4,인서전트,2015-03-25,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"SF,액션",로베르트 슈벤트케,"쉐일린 우들리,테오 제임스,케이트 윈슬렛,나오미 왓츠,매기 큐,안셀 엘고트,마일즈 텔러,대니얼 대 킴","235,584,300","255,168,300","35,995","38,443",431,"1,995","190,097,500","445,265,800","25,480","63,923",451,"1,994","243,863,950","689,129,750","30,753","94,676",452,"2,048","514,694,339","1,203,824,089","65,052","159,728",480,"2,112","410,497,300","1,614,321,389","51,539","211,267",446,"1,977","115,468,400","1,729,789,789","15,567","226,834",414,"1,757","119,968,500","1,849,758,289","16,179","243,013",418,"1,799","1,830,174,289","240,565"
5,신데렐라,2015-03-19,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,멜로/로맨스,케네스 브래너,"릴리 제임스,리처드 매든,케이트 블란쳇,헬레나 본햄 카터,홀리데이 그레인저,소피 맥쉐라","126,220,400","3,268,201,400","20,089","420,640",356,"1,232","95,153,800","3,363,355,200","13,015","433,655",346,"1,178","151,016,200","3,514,371,400","19,069","452,724",360,"1,228","507,043,100","4,021,414,500","66,825","519,549",423,"1,474","461,499,000","4,482,913,500","61,153","580,702",438,"1,468","77,697,000","4,560,610,500","10,678","591,380",352,"1,143","81,595,100","4,642,205,600","11,162","602,542",344,"1,133","1,500,224,600","201,991"
6,런 올 나이트,2015-03-19,미국,미국,,워너브러더스 코리아(주),청소년관람불가,"액션,스릴러",자움 콜렛 세라,"리암 니슨,조엘 킨나만,에드 해리스,커먼,제네시스 로드리게스","67,224,700","1,813,568,925","10,041","228,725",306,824,"51,574,700","1,865,143,625","6,885","235,610",285,701,"69,526,434","1,934,670,059","8,640","244,250",286,707,"122,979,836","2,057,649,895","14,925","259,175",269,632,"108,684,700","2,166,334,595","13,230","272,405",257,615,"42,762,400","2,209,096,995","5,840","278,245",274,663,"43,328,300","2,252,425,295","5,813","284,058",275,648,"506,081,070","65,374"
7,살인의뢰,2015-03-12,한국,한국,(주)미인픽쳐스,씨네그루(주)다우기술,청소년관람불가,"범죄,스릴러",손용호,"김상경,김성균,박성웅,윤승아,조재윤,김의성,기주봉,홍성덕,오대환,이정훈,이진수,박소희,박일우,박혜미,송영창,태욱,김덕순,이다희,이상인,이용출,임종윤","43,500,100","6,692,023,037","6,270","817,625",276,656,"32,140,400","6,724,163,437","4,308","821,933",238,519,"40,097,400","6,764,260,837","4,875","826,808",245,537,"68,102,900","6,832,363,737","8,157","834,965",224,490,"61,427,900","6,893,791,637","7,317","842,282",228,470,"21,222,900","6,915,014,537","2,809","845,091",234,471,"22,258,100","6,937,272,637","2,963","848,054",238,478,"288,749,700","36,699"
8,헬머니,2015-03-05,한국,한국,"(주)전망좋은 영화사,TCO(주)더콘텐츠온",(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,코미디,신한솔,"김수미,정만식,김정태,이태란,홍성덕,박승찬,이형빈,강경탁,임재수,박은영,박지영,박혜진,정진혁,채승훈,선현철,손재영,김달선,유병선,유용욱,윤수진,이강철,이규섭,김홍파,한진원,이성민,이승준,이영은,이영은,이은미,김지훈,김원해,이승천,박준금,정혜선,김영옥,길해연,지대한,조영진,장원영,권병길,박충선","14,842,000","3,997,648,672","2,195","506,577",109,211,"13,044,700","4,010,693,372","1,910","508,487",94,175,"14,858,600","4,025,551,972","1,945","510,432",101,179,"24,831,800","4,050,383,772","3,100","513,532",89,162,"26,594,700","4,076,978,472","3,286","516,818",90,165,"10,780,200","4,087,758,672","1,486","518,304",101,183,"13,057,600","4,100,816,272","1,874","520,178",106,194,"118,009,600","15,796"
9,채피,2015-03-12,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,스릴러",닐 블롬캠프,"휴 잭맨,샬토 코플리,시고니 위버,데브 파텔","13,747,200","4,508,258,954","2,112","559,078",134,224,"8,774,100","4,517,033,054","1,230","560,308",98,164,"9,686,000","4,526,719,054","1,202","561,510",92,156,"31,119,600","4,557,838,654","3,952","565,462",99,180,"29,737,800","4,587,576,454","3,826","569,288",96,176,"4,699,000","4,592,275,454",641,"569,929",80,133,"5,683,000","4,597,958,454",781,"570,710",80,137,"103,446,700","13,744"
10,뷰티풀 라이,2015-03-26,미국,미국,,씨제이이앤엠(주),12세이상관람가,드라마,필리프 팔라도,"리즈 위더스푼,아놀드 오셍,게르 두아니,엠마뉴엘 잘","448,000","4,276,000",69,534,3,9,"7,352,400","11,628,400","1,059","1,593",91,201,"15,479,800","27,108,200","2,106","3,699",89,213,"22,720,500","49,828,700","2,835","6,534",86,194,"20,418,600","70,247,300","2,603","9,137",86,191,"9,862,400","80,109,700","1,391","10,528",90,195,"10,737,900","90,847,600","1,494","12,022",90,203,"87,019,600","11,557"
